Statefip	State_text	Countyfip	County_text	Borderno	Jurcode	Tract	Block	Tierno
6	CA	37	Los Angeles	317	losangca	1043	101	1
6	CA	37	Los Angeles	317	losangca	1043	102	1
6	CA	37	Los Angeles	317	losangca	1043	103	2
6	CA	37	Los Angeles	317	losangca	1043	104	2
6	CA	37	Los Angeles	317	losangca	1043	105	3
6	CA	37	Los Angeles	317	losangca	1043	106	3
6	CA	37	Los Angeles	317	losangca	1043	107	4
6	CA	37	Los Angeles	317	losangca	1043	108	4
6	CA	37	Los Angeles	317	losangca	1043	109	5
6	CA	37	Los Angeles	317	losangca	1043	110	5
6	CA	37	Los Angeles	317	losangca	1043	201	7
6	CA	37	Los Angeles	317	losangca	1043	509	8
6	CA	37	Los Angeles	317	losangca	1043	602	7
6	CA	37	Los Angeles	317	losangca	1043	603	6
6	CA	37	Los Angeles	317	losangca	1043	604	5
6	CA	37	Los Angeles	317	losangca	1043	606	4
6	CA	37	Los Angeles	317	losangca	1043	608	1
6	CA	37	Los Angeles	317	losangca	1043	609	2
6	CA	37	Los Angeles	317	losangca	1043	610	1
6	CA	37	Los Angeles	317	losangca	1043	611	1
6	CA	37	Los Angeles	317	losangca	1064	103	6
6	CA	37	Los Angeles	317	losangca	1064	104	6
6	CA	37	Los Angeles	317	losangca	1064	105	6
6	CA	37	Los Angeles	317	losangca	1064	106	7
6	CA	37	Los Angeles	317	losangca	1064	107	7
6	CA	37	Los Angeles	317	losangca	1064	108	8
6	CA	37	Los Angeles	317	losangca	1064	109	8
6	CA	37	Los Angeles	317	losangca	1064	110	8
6	CA	37	Los Angeles	317	losangca	1064	111	8
6	CA	37	Los Angeles	317	losangca	1064	501	4
6	CA	37	Los Angeles	317	losangca	1064	502	5
6	CA	37	Los Angeles	317	losangca	1064	503	5
6	CA	37	Los Angeles	317	losangca	1064	504	5
6	CA	37	Los Angeles	317	losangca	1064	505	4
6	CA	37	Los Angeles	317	losangca	1064	506	4
6	CA	37	Los Angeles	317	losangca	1064	507	4
6	CA	37	Los Angeles	317	losangca	1064	508	3
6	CA	37	Los Angeles	317	losangca	1064	509	3
6	CA	37	Los Angeles	317	losangca	1064	510	3
6	CA	37	Los Angeles	317	losangca	1064	511	2
6	CA	37	Los Angeles	317	losangca	1064	512	2
6	CA	37	Los Angeles	317	losangca	1064	513	2
6	CA	37	Los Angeles	317	losangca	1064	514	2
6	CA	37	Los Angeles	317	losangca	1067	106	1
6	CA	37	Los Angeles	317	losangca	1067	107	6
6	CA	37	Los Angeles	317	losangca	1067	108	8
6	CA	37	Los Angeles	317	losangca	1067	110	7
6	CA	37	Los Angeles	317	losangca	1067	111	6
6	CA	37	Los Angeles	317	losangca	1067	112	6
6	CA	37	Los Angeles	317	losangca	1067	201	5
6	CA	37	Los Angeles	317	losangca	1067	202	5
6	CA	37	Los Angeles	317	losangca	1067	203	4
6	CA	37	Los Angeles	317	losangca	1067	204	4
6	CA	37	Los Angeles	317	losangca	1067	205	3
6	CA	37	Los Angeles	317	losangca	1067	206	3
6	CA	37	Los Angeles	317	losangca	1067	207	2
6	CA	37	Los Angeles	317	losangca	1067	208	1
6	CA	37	Los Angeles	317	losangca	1067	209	1
6	CA	37	Los Angeles	317	losangca	1067	210	1
6	CA	37	Los Angeles	317	losangca	1068	201	1
6	CA	37	Los Angeles	317	losangca	1068	202	2
6	CA	37	Los Angeles	317	losangca	1068	203	6
6	CA	37	Los Angeles	317	losangca	1068	204	7
6	CA	37	Los Angeles	317	losangca	1068	205	6
6	CA	37	Los Angeles	317	losangca	1068	206	8
6	CA	37	Los Angeles	317	losangca	1091	102	2
6	CA	37	Los Angeles	317	losangca	1091	103	2
6	CA	37	Los Angeles	317	losangca	1091	104	2
6	CA	37	Los Angeles	317	losangca	1091	107	1
6	CA	37	Los Angeles	317	losangca	1091	109	2
6	CA	37	Los Angeles	317	losangca	1091	110	3
6	CA	37	Los Angeles	317	losangca	1095	102	1
6	CA	37	Los Angeles	317	losangca	1095	103	2
6	CA	37	Los Angeles	317	losangca	1095	106	4
6	CA	37	Los Angeles	317	losangca	1095	107	5
6	CA	37	Los Angeles	317	losangca	1095	109	5
6	CA	37	Los Angeles	317	losangca	1095	111	4
6	CA	37	Los Angeles	317	losangca	1095	112	3
6	CA	37	Los Angeles	317	losangca	1095	113	3
6	CA	37	Los Angeles	317	losangca	1095	114	2
6	CA	37	Los Angeles	317	losangca	1095	115	1
6	CA	37	Los Angeles	317	losangca	1095	116	1
6	CA	37	Los Angeles	317	losangca	1095	118	1
6	CA	37	Los Angeles	317	losangca	1095	119	3
6	CA	37	Los Angeles	317	losangca	1095	120	2
6	CA	37	Los Angeles	317	losangca	1095	121	1
6	CA	37	Los Angeles	317	losangca	1095	201	1
6	CA	37	Los Angeles	317	losangca	1095	202	1
6	CA	37	Los Angeles	317	losangca	1095	203	1
6	CA	37	Los Angeles	317	losangca	1095	204	1
6	CA	37	Los Angeles	317	losangca	1095	205	1
6	CA	37	Los Angeles	317	losangca	1095	206	1
6	CA	37	Los Angeles	317	losangca	1095	210	2
6	CA	37	Los Angeles	317	losangca	1095	211	2
6	CA	37	Los Angeles	317	losangca	1095	212	2
6	CA	37	Los Angeles	317	losangca	1095	213	2
6	CA	37	Los Angeles	317	losangca	1095	214	2
6	CA	37	Los Angeles	317	losangca	1095	215	3
6	CA	37	Los Angeles	317	losangca	1095	216	4
6	CA	37	Los Angeles	317	losangca	1095	217	5
6	CA	37	Los Angeles	317	losangca	1095	218	6
6	CA	37	Los Angeles	319	losangca	1898	101	4
6	CA	37	Los Angeles	319	losangca	1898	102	3
6	CA	37	Los Angeles	319	losangca	1898	103	3
6	CA	37	Los Angeles	319	losangca	1898	104	3
6	CA	37	Los Angeles	319	losangca	1898	105	2
6	CA	37	Los Angeles	319	losangca	1898	106	2
6	CA	37	Los Angeles	319	losangca	1898	107	2
6	CA	37	Los Angeles	319	losangca	1898	108	1
6	CA	37	Los Angeles	319	losangca	1898	109	1
6	CA	37	Los Angeles	319	losangca	1898	110	1
6	CA	37	Los Angeles	319	losangca	1898	201	1
6	CA	37	Los Angeles	319	losangca	1898	202	1
6	CA	37	Los Angeles	319	losangca	1898	203	1
6	CA	37	Los Angeles	319	losangca	1898	204	1
6	CA	37	Los Angeles	319	losangca	1898	205	2
6	CA	37	Los Angeles	319	losangca	1898	206	2
6	CA	37	Los Angeles	319	losangca	1898	207	2
6	CA	37	Los Angeles	319	losangca	1898	301	3
6	CA	37	Los Angeles	319	losangca	1898	302	3
6	CA	37	Los Angeles	319	losangca	1898	303	3
6	CA	37	Los Angeles	319	losangca	1898	304	3
6	CA	37	Los Angeles	319	losangca	1898	305	4
6	CA	37	Los Angeles	319	losangca	1898	306	4
6	CA	37	Los Angeles	319	losangca	1898	307	4
6	CA	37	Los Angeles	319	losangca	1899	101	4
6	CA	37	Los Angeles	319	losangca	1899	102	4
6	CA	37	Los Angeles	319	losangca	1899	103	4
6	CA	37	Los Angeles	319	losangca	1899	104	4
6	CA	37	Los Angeles	319	losangca	1899	105	4
6	CA	37	Los Angeles	319	losangca	1899	106	4
6	CA	37	Los Angeles	319	losangca	1899	201	3
6	CA	37	Los Angeles	319	losangca	1899	202	2
6	CA	37	Los Angeles	319	losangca	1899	203	2
6	CA	37	Los Angeles	319	losangca	1899	204	1
6	CA	37	Los Angeles	319	losangca	1899	205	1
6	CA	37	Los Angeles	319	losangca	1899	206	1
6	CA	37	Los Angeles	319	losangca	1899	207	3
6	CA	37	Los Angeles	319	losangca	1899	208	3
6	CA	37	Los Angeles	319	losangca	1899	209	3
6	CA	37	Los Angeles	319	losangca	1899	210	1
6	CA	37	Los Angeles	319	losangca	1899	301	1
6	CA	37	Los Angeles	319	losangca	1899	302	1
6	CA	37	Los Angeles	319	losangca	1899	303	1
6	CA	37	Los Angeles	319	losangca	1899	304	1
6	CA	37	Los Angeles	319	losangca	1899	305	1
6	CA	37	Los Angeles	319	losangca	1899	306	2
6	CA	37	Los Angeles	319	losangca	1899	401	3
6	CA	37	Los Angeles	319	losangca	1899	402	3
6	CA	37	Los Angeles	319	losangca	1899	403	3
6	CA	37	Los Angeles	319	losangca	1899	404	3
6	CA	37	Los Angeles	319	losangca	1899	405	4
6	CA	37	Los Angeles	319	losangca	1899	406	4
6	CA	37	Los Angeles	319	losangca	1899	501	4
6	CA	37	Los Angeles	319	losangca	1899	502	4
6	CA	37	Los Angeles	319	losangca	1921	102	1
6	CA	37	Los Angeles	319	losangca	1921	103	1
6	CA	37	Los Angeles	319	losangca	1921	104	2
6	CA	37	Los Angeles	319	losangca	1921	106	2
6	CA	37	Los Angeles	319	losangca	1921	107	3
6	CA	37	Los Angeles	319	losangca	1921	108	3
6	CA	37	Los Angeles	319	losangca	1921	109	3
6	CA	37	Los Angeles	319	losangca	1921	110	3
6	CA	37	Los Angeles	319	losangca	1921	201	4
6	CA	37	Los Angeles	319	losangca	1921	202	4
6	CA	37	Los Angeles	319	losangca	1921	203	4
6	CA	37	Los Angeles	319	losangca	1921	204	4
6	CA	37	Los Angeles	319	losangca	1921	205	5
6	CA	37	Los Angeles	319	losangca	1921	206	5
6	CA	37	Los Angeles	319	losangca	1921	207	5
6	CA	37	Los Angeles	319	losangca	1921	208	5
6	CA	37	Los Angeles	319	losangca	1922	101	1
6	CA	37	Los Angeles	319	losangca	1922	103	1
6	CA	37	Los Angeles	319	losangca	1922	105	1
6	CA	37	Los Angeles	319	losangca	1922	106	1
6	CA	37	Los Angeles	319	losangca	1922	107	1
6	CA	37	Los Angeles	319	losangca	1922	108	2
6	CA	37	Los Angeles	319	losangca	1922	109	2
6	CA	37	Los Angeles	319	losangca	1922	110	2
6	CA	37	Los Angeles	319	losangca	1922	111	1
6	CA	37	Los Angeles	319	losangca	1922	112	1
6	CA	37	Los Angeles	319	losangca	1922	113	2
6	CA	37	Los Angeles	319	losangca	1922	201	3
6	CA	37	Los Angeles	319	losangca	1922	202	4
6	CA	37	Los Angeles	319	losangca	1922	203	4
6	CA	37	Los Angeles	319	losangca	1922	204	3
6	CA	37	Los Angeles	319	losangca	1922	205	3
6	CA	37	Los Angeles	319	losangca	1922	206	4
6	CA	37	Los Angeles	319	losangca	1922	207	4
6	CA	37	Los Angeles	319	losangca	1922	208	3
6	CA	37	Los Angeles	319	losangca	1922	209	4
6	CA	37	Los Angeles	319	losangca	1922	210	4
6	CA	37	Los Angeles	319	losangca	1922	211	4
6	CA	37	Los Angeles	319	losangca	1922	212	4
6	CA	37	Los Angeles	319	losangca	1922	301	3
6	CA	37	Los Angeles	319	losangca	1922	302	3
6	CA	37	Los Angeles	319	losangca	1922	303	3
6	CA	37	Los Angeles	319	losangca	1922	304	3
6	CA	37	Los Angeles	319	losangca	1922	305	2
6	CA	37	Los Angeles	319	losangca	1922	306	1
6	CA	37	Los Angeles	319	losangca	1922	307	1
6	CA	37	Los Angeles	319	losangca	1922	308	2
6	CA	37	Los Angeles	319	losangca	1922	309	2
6	CA	37	Los Angeles	319	losangca	1922	310	2
6	CA	37	Los Angeles	319	losangca	1922	311	1
6	CA	37	Los Angeles	319	losangca	1922	312	1
6	CA	37	Los Angeles	319	losangca	1922	401	1
6	CA	37	Los Angeles	319	losangca	1922	402	1
6	CA	37	Los Angeles	319	losangca	1922	403	1
6	CA	37	Los Angeles	319	losangca	1922	404	1
6	CA	37	Los Angeles	319	losangca	1922	405	2
6	CA	37	Los Angeles	319	losangca	1922	406	2
6	CA	37	Los Angeles	319	losangca	1922	407	2
6	CA	37	Los Angeles	319	losangca	1922	408	2
6	CA	37	Los Angeles	319	losangca	1922	409	3
6	CA	37	Los Angeles	319	losangca	1922	410	4
6	CA	37	Los Angeles	319	losangca	1942	301	3
6	CA	37	Los Angeles	319	losangca	1942	302	3
6	CA	37	Los Angeles	319	losangca	1942	303	2
6	CA	37	Los Angeles	319	losangca	1942	304	1
6	CA	37	Los Angeles	319	losangca	1942	305	1
6	CA	37	Los Angeles	319	losangca	1942	306	2
6	CA	37	Los Angeles	319	losangca	1942	307	2
6	CA	37	Los Angeles	319	losangca	1942	308	1
6	CA	37	Los Angeles	319	losangca	1942	401	1
6	CA	37	Los Angeles	319	losangca	1942	402	1
6	CA	37	Los Angeles	319	losangca	1942	403	1
6	CA	37	Los Angeles	319	losangca	1942	404	1
6	CA	37	Los Angeles	319	losangca	1942	405	2
6	CA	37	Los Angeles	319	losangca	1942	406	2
6	CA	37	Los Angeles	319	losangca	1942	407	3
6	CA	37	Los Angeles	319	losangca	1942	409	1
6	CA	37	Los Angeles	319	losangca	1942	501	2
6	CA	37	Los Angeles	319	losangca	1942	502	2
6	CA	37	Los Angeles	319	losangca	1942	503	1
6	CA	37	Los Angeles	319	losangca	1942	504	1
6	CA	37	Los Angeles	319	losangca	1942	505	1
6	CA	37	Los Angeles	319	losangca	1942	506	1
6	CA	37	Los Angeles	319	losangca	1942	507	2
6	CA	37	Los Angeles	319	losangca	1942	508	3
6	CA	37	Los Angeles	319	losangca	1942	511	3
6	CA	37	Los Angeles	319	losangca	1942	513	1
6	CA	37	Los Angeles	319	losangca	1942	514	1
6	CA	37	Los Angeles	319	losangca	1942	515	1
6	CA	37	Los Angeles	319	losangca	1943	101	3
6	CA	37	Los Angeles	319	losangca	1943	103	3
6	CA	37	Los Angeles	319	losangca	1943	104	3
6	CA	37	Los Angeles	319	losangca	1943	105	3
6	CA	37	Los Angeles	319	losangca	1943	106	2
6	CA	37	Los Angeles	319	losangca	1943	107	2
6	CA	37	Los Angeles	319	losangca	1943	108	1
6	CA	37	Los Angeles	319	losangca	1943	109	1
6	CA	37	Los Angeles	319	losangca	1943	110	1
6	CA	37	Los Angeles	319	losangca	1943	111	1
6	CA	37	Los Angeles	319	losangca	1943	112	1
6	CA	37	Los Angeles	319	losangca	1943	201	1
6	CA	37	Los Angeles	319	losangca	1943	202	1
6	CA	37	Los Angeles	319	losangca	1943	203	1
6	CA	37	Los Angeles	319	losangca	1943	204	1
6	CA	37	Los Angeles	319	losangca	1943	205	1
6	CA	37	Los Angeles	319	losangca	1943	206	1
6	CA	37	Los Angeles	319	losangca	1943	207	1
6	CA	37	Los Angeles	319	losangca	1943	208	1
6	CA	37	Los Angeles	319	losangca	1944	102	1
6	CA	37	Los Angeles	319	losangca	1944	103	1
6	CA	37	Los Angeles	319	losangca	1944	106	1
6	CA	37	Los Angeles	319	losangca	1944	107	1
6	CA	37	Los Angeles	319	losangca	1944	108	1
6	CA	37	Los Angeles	319	losangca	1944	109	1
6	CA	37	Los Angeles	319	losangca	1944	110	1
6	CA	37	Los Angeles	319	losangca	1944	111	1
6	CA	37	Los Angeles	319	losangca	1944	112	1
6	CA	37	Los Angeles	319	losangca	1944	113	1
6	CA	37	Los Angeles	319	losangca	1944	202	2
6	CA	37	Los Angeles	319	losangca	1944	203	2
6	CA	37	Los Angeles	319	losangca	1944	204	2
6	CA	37	Los Angeles	319	losangca	1944	205	2
6	CA	37	Los Angeles	319	losangca	1944	206	3
6	CA	37	Los Angeles	319	losangca	1944	207	4
6	CA	37	Los Angeles	319	losangca	1944	208	4
6	CA	37	Los Angeles	319	losangca	1944	209	3
6	CA	37	Los Angeles	319	losangca	1944	210	3
6	CA	37	Los Angeles	319	losangca	1944	211	4
6	CA	37	Los Angeles	319	losangca	1944	212	4
6	CA	37	Los Angeles	319	losangca	1944	213	3
6	CA	37	Los Angeles	319	losangca	1944	214	3
6	CA	37	Los Angeles	319	losangca	1944	215	4
6	CA	37	Los Angeles	319	losangca	1944	301	4
6	CA	37	Los Angeles	319	losangca	1944	302	4
6	CA	37	Los Angeles	319	losangca	1944	303	4
6	CA	37	Los Angeles	319	losangca	1944	304	3
6	CA	37	Los Angeles	319	losangca	1944	305	3
6	CA	37	Los Angeles	319	losangca	1944	306	3
6	CA	37	Los Angeles	319	losangca	1944	307	2
6	CA	37	Los Angeles	319	losangca	1944	308	1
6	CA	37	Los Angeles	319	losangca	1944	309	1
6	CA	37	Los Angeles	319	losangca	1944	310	2
6	CA	37	Los Angeles	319	losangca	1944	311	2
6	CA	37	Los Angeles	319	losangca	1944	312	1
6	CA	37	Los Angeles	319	losangca	1944	401	2
6	CA	37	Los Angeles	319	losangca	1944	403	2
6	CA	37	Los Angeles	319	losangca	1944	404	2
6	CA	37	Los Angeles	319	losangca	1944	405	2
6	CA	37	Los Angeles	319	losangca	1944	406	2
6	CA	37	Los Angeles	319	losangca	1944	409	2
6	CA	37	Los Angeles	319	losangca	1944	410	2
6	CA	37	Los Angeles	319	losangca	1944	411	2
6	CA	37	Los Angeles	319	losangca	1944	501	2
6	CA	37	Los Angeles	319	losangca	1944	502	2
6	CA	37	Los Angeles	319	losangca	1944	503	2
6	CA	37	Los Angeles	319	losangca	1944	504	2
6	CA	37	Los Angeles	319	losangca	1944	506	1
6	CA	37	Los Angeles	319	losangca	1944	507	1
6	CA	37	Los Angeles	319	losangca	1944	508	1
6	CA	37	Los Angeles	319	losangca	1944	509	1
6	CA	37	Los Angeles	319	losangca	1944	510	1
6	CA	37	Los Angeles	319	losangca	1944	512	1
6	CA	37	Los Angeles	319	losangca	1944	513	1
6	CA	37	Los Angeles	321	losangca	2164	101	1
6	CA	37	Los Angeles	321	losangca	2164	102	1
6	CA	37	Los Angeles	321	losangca	2164	103	1
6	CA	37	Los Angeles	321	losangca	2164	104	2
6	CA	37	Los Angeles	321	losangca	2164	105	2
6	CA	37	Los Angeles	321	losangca	2164	106	1
6	CA	37	Los Angeles	321	losangca	2164	201	1
6	CA	37	Los Angeles	321	losangca	2164	202	3
6	CA	37	Los Angeles	321	losangca	2164	203	3
6	CA	37	Los Angeles	321	losangca	2164	204	1
6	CA	37	Los Angeles	321	losangca	2164	205	2
6	CA	37	Los Angeles	321	losangca	2164	206	4
6	CA	37	Los Angeles	321	losangca	2164	301	4
6	CA	37	Los Angeles	321	losangca	2164	302	3
6	CA	37	Los Angeles	321	losangca	2164	303	2
6	CA	37	Los Angeles	321	losangca	2164	304	1
6	CA	37	Los Angeles	321	losangca	2164	305	1
6	CA	37	Los Angeles	321	losangca	2164	306	2
6	CA	37	Los Angeles	321	losangca	2164	307	3
6	CA	37	Los Angeles	321	losangca	2164	308	3
6	CA	37	Los Angeles	321	losangca	2164	401	2
6	CA	37	Los Angeles	321	losangca	2164	402	2
6	CA	37	Los Angeles	321	losangca	2164	403	1
6	CA	37	Los Angeles	321	losangca	2164	404	1
6	CA	37	Los Angeles	321	losangca	2164	405	1
6	CA	37	Los Angeles	321	losangca	2164	406	1
6	CA	37	Los Angeles	321	losangca	2165	101	1
6	CA	37	Los Angeles	321	losangca	2165	102	1
6	CA	37	Los Angeles	321	losangca	2165	103	1
6	CA	37	Los Angeles	321	losangca	2165	104	1
6	CA	37	Los Angeles	321	losangca	2165	105	3
6	CA	37	Los Angeles	321	losangca	2165	106	2
6	CA	37	Los Angeles	321	losangca	2165	107	2
6	CA	37	Los Angeles	321	losangca	2165	108	3
6	CA	37	Los Angeles	321	losangca	2165	109	4
6	CA	37	Los Angeles	321	losangca	2165	201	4
6	CA	37	Los Angeles	321	losangca	2165	202	4
6	CA	37	Los Angeles	321	losangca	2165	203	4
6	CA	37	Los Angeles	321	losangca	2165	204	4
6	CA	37	Los Angeles	321	losangca	2165	205	5
6	CA	37	Los Angeles	321	losangca	2165	206	5
6	CA	37	Los Angeles	321	losangca	2165	207	5
6	CA	37	Los Angeles	321	losangca	2165	208	5
6	CA	37	Los Angeles	321	losangca	2165	209	5
6	CA	37	Los Angeles	321	losangca	2165	210	5
6	CA	37	Los Angeles	321	losangca	2165	211	5
6	CA	37	Los Angeles	321	losangca	2165	212	5
6	CA	37	Los Angeles	321	losangca	2165	213	5
6	CA	37	Los Angeles	318	losangca	2384	104	1
6	CA	37	Los Angeles	318	losangca	2384	105	2
6	CA	37	Los Angeles	318	losangca	2384	106	3
6	CA	37	Los Angeles	318	losangca	2384	107	3
6	CA	37	Los Angeles	318	losangca	2384	109	2
6	CA	37	Los Angeles	318	losangca	2384	110	1
6	CA	37	Los Angeles	318	losangca	2384	111	1
6	CA	37	Los Angeles	318	losangca	2384	112	1
6	CA	37	Los Angeles	318	losangca	2384	113	1
6	CA	37	Los Angeles	318	losangca	2384	114	1
6	CA	37	Los Angeles	318	losangca	2384	115	1
6	CA	37	Los Angeles	318	losangca	2384	201	1
6	CA	37	Los Angeles	318	losangca	2384	202	1
6	CA	37	Los Angeles	318	losangca	2384	203	2
6	CA	37	Los Angeles	318	losangca	2384	204	3
6	CA	37	Los Angeles	318	losangca	2384	205	4
6	CA	37	Los Angeles	318	losangca	2384	206	5
6	CA	37	Los Angeles	318	losangca	2384	207	6
6	CA	37	Los Angeles	318	losangca	2384	208	6
6	CA	37	Los Angeles	318	losangca	2384	209	6
6	CA	37	Los Angeles	318	losangca	2384	210	6
6	CA	37	Los Angeles	318	losangca	2384	211	5
6	CA	37	Los Angeles	318	losangca	2384	212	4
6	CA	37	Los Angeles	318	losangca	2384	213	4
6	CA	37	Los Angeles	318	losangca	2384	215	5
6	CA	37	Los Angeles	318	losangca	2384	216	6
6	CA	37	Los Angeles	318	losangca	2384	301	7
6	CA	37	Los Angeles	318	losangca	2384	302	7
6	CA	37	Los Angeles	318	losangca	2384	303	7
6	CA	37	Los Angeles	318	losangca	2384	304	7
6	CA	37	Los Angeles	318	losangca	2384	305	8
6	CA	37	Los Angeles	318	losangca	2384	407	8
6	CA	37	Los Angeles	318	losangca	2384	408	7
6	CA	37	Los Angeles	318	losangca	2384	409	7
6	CA	37	Los Angeles	318	losangca	2384	410	8
6	CA	37	Los Angeles	318	losangca	2384	411	8
6	CA	37	Los Angeles	318	losangca	2385	101	1
6	CA	37	Los Angeles	318	losangca	2385	102	2
6	CA	37	Los Angeles	318	losangca	2385	103	2
6	CA	37	Los Angeles	318	losangca	2385	104	1
6	CA	37	Los Angeles	318	losangca	2385	105	1
6	CA	37	Los Angeles	318	losangca	2385	106	1
6	CA	37	Los Angeles	318	losangca	2385	107	2
6	CA	37	Los Angeles	318	losangca	2385	108	1
6	CA	37	Los Angeles	318	losangca	2385	109	1
6	CA	37	Los Angeles	318	losangca	2385	110	1
6	CA	37	Los Angeles	318	losangca	2385	111	1
6	CA	37	Los Angeles	318	losangca	2385	112	1
6	CA	37	Los Angeles	318	losangca	2385	113	1
6	CA	37	Los Angeles	318	losangca	2385	201	2
6	CA	37	Los Angeles	318	losangca	2385	202	1
6	CA	37	Los Angeles	318	losangca	2385	203	1
6	CA	37	Los Angeles	318	losangca	2385	204	1
6	CA	37	Los Angeles	318	losangca	2385	205	2
6	CA	37	Los Angeles	318	losangca	2385	206	4
6	CA	37	Los Angeles	318	losangca	2385	207	5
6	CA	37	Los Angeles	318	losangca	2385	208	2
6	CA	37	Los Angeles	318	losangca	2385	209	1
6	CA	37	Los Angeles	318	losangca	2385	210	1
6	CA	37	Los Angeles	318	losangca	2385	211	1
6	CA	37	Los Angeles	318	losangca	2385	212	2
6	CA	37	Los Angeles	318	losangca	2385	213	2
6	CA	37	Los Angeles	318	losangca	2385	214	6
6	CA	37	Los Angeles	318	losangca	2385	301	6
6	CA	37	Los Angeles	318	losangca	2385	302	5
6	CA	37	Los Angeles	318	losangca	2385	303	4
6	CA	37	Los Angeles	318	losangca	2385	304	3
6	CA	37	Los Angeles	318	losangca	2385	305	3
6	CA	37	Los Angeles	318	losangca	2385	306	4
6	CA	37	Los Angeles	318	losangca	2385	307	5
6	CA	37	Los Angeles	318	losangca	2385	308	4
6	CA	37	Los Angeles	318	losangca	2385	309	5
6	CA	37	Los Angeles	318	losangca	2385	310	6
6	CA	37	Los Angeles	318	losangca	2385	311	6
6	CA	37	Los Angeles	318	losangca	2385	312	7
6	CA	37	Los Angeles	318	losangca	2385	401	7
6	CA	37	Los Angeles	318	losangca	2385	402	8
6	CA	37	Los Angeles	318	losangca	2385	403	8
6	CA	37	Los Angeles	318	losangca	2385	404	8
6	CA	37	Los Angeles	318	losangca	2385	405	8
6	CA	37	Los Angeles	318	losangca	2385	406	8
6	CA	37	Los Angeles	318	losangca	2385	411	1
6	CA	37	Los Angeles	318	losangca	2385	501	1
6	CA	37	Los Angeles	318	losangca	2385	502	2
6	CA	37	Los Angeles	318	losangca	2385	503	3
6	CA	37	Los Angeles	318	losangca	2385	504	2
6	CA	37	Los Angeles	318	losangca	2385	505	4
6	CA	37	Los Angeles	318	losangca	2385	506	4
6	CA	37	Los Angeles	318	losangca	2385	507	5
6	CA	37	Los Angeles	318	losangca	2385	508	6
6	CA	37	Los Angeles	318	losangca	2385	509	7
6	CA	37	Los Angeles	318	losangca	2385	510	8
6	CA	37	Los Angeles	318	losangca	2385	511	7
6	CA	37	Los Angeles	318	losangca	2386	101	6
6	CA	37	Los Angeles	318	losangca	2386	102	6
6	CA	37	Los Angeles	318	losangca	2386	103	6
6	CA	37	Los Angeles	318	losangca	2386	104	6
6	CA	37	Los Angeles	318	losangca	2386	105	5
6	CA	37	Los Angeles	318	losangca	2386	106	5
6	CA	37	Los Angeles	318	losangca	2386	107	5
6	CA	37	Los Angeles	318	losangca	2386	108	5
6	CA	37	Los Angeles	318	losangca	2386	109	3
6	CA	37	Los Angeles	318	losangca	2386	110	3
6	CA	37	Los Angeles	318	losangca	2386	111	3
6	CA	37	Los Angeles	318	losangca	2386	112	3
6	CA	37	Los Angeles	318	losangca	2386	113	1
6	CA	37	Los Angeles	318	losangca	2386	114	1
6	CA	37	Los Angeles	318	losangca	2386	115	1
6	CA	37	Los Angeles	318	losangca	2386	116	1
6	CA	37	Los Angeles	318	losangca	2403	102	6
6	CA	37	Los Angeles	318	losangca	2403	104	5
6	CA	37	Los Angeles	318	losangca	2403	107	5
6	CA	37	Los Angeles	318	losangca	2403	108	5
6	CA	37	Los Angeles	318	losangca	2403	301	1
6	CA	37	Los Angeles	318	losangca	2403	302	2
6	CA	37	Los Angeles	318	losangca	2403	303	3
6	CA	37	Los Angeles	318	losangca	2403	304	4
6	CA	37	Los Angeles	318	losangca	2403	305	4
6	CA	37	Los Angeles	318	losangca	2403	306	3
6	CA	37	Los Angeles	318	losangca	2403	307	5
6	CA	37	Los Angeles	318	losangca	2403	308	4
6	CA	37	Los Angeles	318	losangca	2403	401	4
6	CA	37	Los Angeles	318	losangca	2403	402	2
6	CA	37	Los Angeles	318	losangca	2403	403	3
6	CA	37	Los Angeles	318	losangca	2403	404	4
6	CA	37	Los Angeles	318	losangca	2403	405	4
6	CA	37	Los Angeles	318	losangca	2403	406	3
6	CA	37	Los Angeles	318	losangca	2403	407	2
6	CA	37	Los Angeles	318	losangca	2403	408	1
6	CA	37	Los Angeles	318	losangca	2412	107	3
6	CA	37	Los Angeles	318	losangca	2412	108	4
6	CA	37	Los Angeles	318	losangca	2412	109	4
6	CA	37	Los Angeles	318	losangca	2412	110	3
6	CA	37	Los Angeles	318	losangca	2412	111	3
6	CA	37	Los Angeles	318	losangca	2412	112	4
6	CA	37	Los Angeles	318	losangca	2412	201	4
6	CA	37	Los Angeles	318	losangca	2412	202	3
6	CA	37	Los Angeles	318	losangca	2412	203	3
6	CA	37	Los Angeles	318	losangca	2412	204	4
6	CA	37	Los Angeles	318	losangca	2412	205	4
6	CA	37	Los Angeles	318	losangca	2412	206	3
6	CA	37	Los Angeles	318	losangca	2412	207	3
6	CA	37	Los Angeles	318	losangca	2412	208	4
6	CA	37	Los Angeles	318	losangca	2412	209	4
6	CA	37	Los Angeles	318	losangca	2412	210	3
6	CA	37	Los Angeles	318	losangca	2412	211	3
6	CA	37	Los Angeles	318	losangca	2412	212	4
6	CA	37	Los Angeles	318	losangca	2412	213	4
6	CA	37	Los Angeles	318	losangca	2412	214	3
6	CA	37	Los Angeles	318	losangca	2412	301	2
